facility_id,facility_name,sido,sigungu,address,lon,lat,facility_type,area
1782,구립문래제1경로당,서울특별시,영등포구,서울특별시 영등포구 문래동3가 73-1,126.894195,37.518462,임시주거시설,201
1783,양화중학교,서울특별시,영등포구,서울특별시 영등포구 문래동3가 48-0,126.89605,37.519769,임시주거시설,725
1784,문래중학교,서울특별시,영등포구,서울특별시 영등포구 문래동6가 44-0,126.884247,37.52051,임시주거시설,775
1785,영문초등학교,서울특별시,영등포구,서울특별시 영등포구 문래동6가 13-0,126.887543,37.519598,임시주거시설,720
1786,관악고등학교,서울특별시,영등포구,서울특별시 영등포구 양평동2가 23-2,126.883227,37.521718,임시주거시설,753
1787,브릿지호텔,서울특별시,영등포구,서울특별시 영등포구 양평동2가 40-5,126.882612,37.523753,임시주거시설,2519
1791,당산2동주민센터,서울특별시,영등포구,서울특별시 영등포구 당산동4가 80-5,126.897263,37.531003,임시주거시설,355
1792,영등포제2스포츠센터,서울특별시,영등포구,서울특별시 영등포구 당산동4가 96-1,126.902818,37.526488,임시주거시설,553
1793,구립당산2동경로당,서울특별시,영등포구,서울특별시 영등포구 당산동6가 184-0,126.904013,37.534943,임시주거시설,122
1794,영동초등학교,서울특별시,영등포구,서울특별시 영등포구 당산동 121-22,126.907652,37.526869,임시주거시설,620
1795,당산중학교,서울특별시,영등포구,서울특별시 영등포구 당산동 121-0,126.907579,37.532113,임시주거시설,540
1796,도림동주민센터,서울특별시,영등포구,서울특별시 영등포구 도림동 222-7,126.895888,37.509511,임시주거시설,121
1797,구립모랫말경로당,서울특별시,영등포구,서울특별시 영등포구 도림동 205-23,126.897486,37.509707,임시주거시설,176
1798,다목적배드민턴체육관,서울특별시,영등포구,서울특별시 영등포구 도림동 254-0,126.897329,37.506738,임시주거시설,1650
1799,영등포초등학교,서울특별시,영등포구,서울특별시 영등포구 문래동1가 35-2,126.898161,37.512938,임시주거시설,710
1803,중평중학교,서울특별시,노원구,서울특별시 노원구 하계동 271-2,127.06235,37.637007,임시주거시설,899
1804,원광초등학교,서울특별시,노원구,서울특별시 노원구 중계동 359-0,127.074507,37.653906,임시주거시설,1223
1805,상계제일중학교,서울특별시,노원구,서울특별시 노원구 중계동 132-0,127.0778,37.661678,임시주거시설,396
1806,용동초등학교,서울특별시,노원구,서울특별시 노원구 중계동 510-1,127.069097,37.641117,임시주거시설,504
1807,중원초등학교,서울특별시,노원구,서울특별시 노원구 중계동 502-0,127.062526,37.643875,임시주거시설,1366
1808,청계초등학교,서울특별시,노원구,서울특별시 노원구 중계동 513-1,127.065899,37.644988,임시주거시설,1801
1809,노일초등학교,서울특별시,노원구,서울특별시 노원구 상계동 1044-2,127.054614,37.67269,임시주거시설,1573
1810,상계중학교,서울특별시,노원구,서울특별시 노원구 상계동 195-5,127.06858,37.652699,임시주거시설,990
1811,신상계초등학교,서울특별시,노원구,서울특별시 노원구 상계동 86-1,127.075774,37.668019,임시주거시설,887
1502,롯데시티호텔 구로,서울특별시,구로구,서울특별시 구로구 구로동 188-25,126.896261,37.485064,임시주거시설,132
1503,구로중학교,서울특별시,구로구,서울특별시 구로구 구로동 90,126.886825,37.500538,임시주거시설,1530
1509,방원중학교,서울특별시,강서구,서울특별시 강서구 방화동 808,126.808814,37.575758,임시주거시설,734
1510,삼정초등학교,서울특별시,강서구,서울특별시 강서구 방화동 798,126.810278,37.580104,임시주거시설,540
1511,삼정중학교,서울특별시,강서구,서울특별시 강서구 방화동 856,126.810746,37.581225,임시주거시설,260
1512,신도림중학교,서울특별시,구로구,서울특별시 구로구 신도림동 311-1,126.885414,37.510927,임시주거시설,828
1513,신도림고등학교,서울특별시,구로구,서울특별시 구로구 신도림동 270-2,126.882048,37.514242,임시주거시설,560
1514,신미림초등학교,서울특별시,구로구,서울특별시 구로구 신도림동 398-28,126.879277,37.50916,임시주거시설,495
1515,구일고등학교,서울특별시,구로구,서울특별시 구로구 구로동 685-194,126.878275,37.494012,임시주거시설,298
1516,구일중학교,서울특별시,구로구,서울특별시 구로구 구로동 685-161,126.873722,37.4951,임시주거시설,865
1517,구일초등학교,서울특별시,구로구,서울특별시 구로구 구로동 685-221,126.872936,37.492747,임시주거시설,653
1518,구로초등학교,서울특별시,구로구,서울특별시 구로구 구로동 443-0,126.886063,37.496888,임시주거시설,1357
1519,신현초등학교,서울특별시,중랑구,서울특별시 중랑구 신내동 663,127.093585,37.605673,임시주거시설,793
1520,봉화초등학교,서울특별시,중랑구,서울특별시 중랑구 신내동 655,127.092174,37.613348,임시주거시설,540
1521,중랑구청,서울특별시,중랑구,서울특별시 중랑구 신내동 662-0,127.092611,37.606699,임시주거시설,1107
1522,신내2동 주민센터,서울특별시,중랑구,서울특별시 중랑구 신내동 665-0,127.094109,37.606347,임시주거시설,281
1523,성북초등학교,서울특별시,성북구,서울특별시 성북구 성북동 66-1,126.997991,37.593656,임시주거시설,1295
1524,면목중학교,서울특별시,중랑구,서울특별시 중랑구 면목동 490,127.095984,37.582876,임시주거시설,646
1525,중화중학교,서울특별시,중랑구,서울특별시 중랑구 면목동 83,127.094465,37.584521,임시주거시설,1072
1526,면목3.8동 주민센터,서울특별시,중랑구,서울특별시 중랑구 면목동 498-6,127.088178,37.583051,임시주거시설,228
1527,상봉중학교,서울특별시,중랑구,서울특별시 중랑구 상봉동 282,127.090289,37.601294,임시주거시설,555
1528,신현고등학교,서울특별시,중랑구,서울특별시 중랑구 상봉동 482-0,127.092652,37.604993,임시주거시설,650
1529,상봉2동 복합청사,서울특별시,중랑구,서울특별시 중랑구 상봉동 126-0,127.080977,37.593121,임시주거시설,164
1530,중화고등학교,서울특별시,중랑구,서울특별시 중랑구 중화동 21-4,127.083054,37.604647,임시주거시설,912
1531,청덕초등학교,서울특별시,성북구,서울특별시 성북구 정릉동 847,127.00046,37.611896,임시주거시설,656
1532,정릉초등학교,서울특별시,성북구,서울특별시 성북구 정릉동 798,127.005347,37.619669,임시주거시설,375
1533,길음초등학교,서울특별시,성북구,서울특별시 성북구 길음동 635-7,127.017672,37.614036,임시주거시설,562
1534,길음중학교,서울특별시,성북구,서울특별시 성북구 길음동 635-7,127.017091,37.61442,임시주거시설,709
1535,봉화중학교,서울특별시,중랑구,서울특별시 중랑구 망우동 122-1,127.103914,37.596582,임시주거시설,595
1536,망우본동 주민센터,서울특별시,중랑구,서울특별시 중랑구 망우동 340-17,127.101384,37.600657,임시주거시설,489
1537,동원중학교,서울특별시,중랑구,서울특별시 중랑구 망우동 85-3,127.108597,37.603598,임시주거시설,509
1538,면일초등학교,서울특별시,중랑구,서울특별시 중랑구 망우동 440,127.099947,37.591781,임시주거시설,693
1539,면북초등학교,서울특별시,중랑구,서울특별시 중랑구 망우동 119,127.103397,37.594269,임시주거시설,130
1540,신내노인요양원,서울특별시,중랑구,서울특별시 중랑구 신내동 642,127.094951,37.616208,임시주거시설,475
1541,서울새솔초등학교,서울특별시,중랑구,서울특별시 중랑구 신내동 241,127.111379,37.618055,임시주거시설,635
1542,중화초등학교,서울특별시,중랑구,서울특별시 중랑구 신내동 531,127.094646,37.603004,임시주거시설,560
1543,용산구청,서울특별시,용산구,서울특별시 용산구 이태원동 34-87,126.990119,37.532512,임시주거시설,264
1544,동구로초등학교,서울특별시,구로구,서울특별시 구로구 구로동 93,126.892536,37.494815,임시주거시설,752
1545,화곡초등학교,서울특별시,강서구,서울특별시 강서구 화곡동 24-266,126.84595,37.543209,임시주거시설,703
1546,화일초등학교,서울특별시,강서구,서울특별시 강서구 화곡동 61-184,126.847534,37.540593,임시주거시설,573
1547,우장초등학교,서울특별시,강서구,서울특별시 강서구 화곡동 18-5,126.846285,37.549079,임시주거시설,804
1548,양천초등학교,서울특별시,강서구,서울특별시 강서구 가양동 272-11,126.83946,37.570024,임시주거시설,815
1549,가곡초등학교,서울특별시,강서구,서울특별시 강서구 마곡동 153-7,126.835822,37.555284,임시주거시설,1000
1550,발산초등학교,서울특별시,강서구,서울특별시 강서구 내발산동 408,126.830947,37.549937,임시주거시설,545
1551,내발산초등학교,서울특별시,강서구,서울특별시 강서구 내발산동 707,126.837868,37.551268,임시주거시설,780
1552,송정초등학교,서울특별시,강서구,서울특별시 강서구 공항동 22-16,126.810892,37.562181,임시주거시설,618
1555,경동고등학교,서울특별시,성북구,서울특별시 성북구 삼선동3가 43-1,127.01497,37.585744,임시주거시설,950
1556,삼선초등학교,서울특별시,성북구,서울특별시 성북구 삼선동3가 30-4,127.012581,37.585766,임시주거시설,921
1557,성북구청,서울특별시,성북구,서울특별시 성북구 삼선동5가 411-0,127.016881,37.589456,임시주거시설,587
1558,돈암초등학교,서울특별시,성북구,서울특별시 성북구 동소문동6가 27-1,127.012851,37.593318,임시주거시설,619
1559,정덕초등학교,서울특별시,성북구,서울특별시 성북구 동소문동7가 118-1,127.01362,37.597389,임시주거시설,374
1560,개운중학교,서울특별시,성북구,서울특별시 성북구 돈암동 83-145,127.02485,37.594604,임시주거시설,496
1561,안암초등학교,서울특별시,성북구,서울특별시 성북구 안암동2가 93,127.022671,37.587227,임시주거시설,1021
1562,동신초등학교,서울특별시,성북구,서울특별시 성북구 보문동3가 228,127.016962,37.582582,임시주거시설,588
1563,숭덕초등학교,서울특별시,성북구,서울특별시 성북구 정릉동 160-1,127.013394,37.603966,임시주거시설,1353
1564,정수초등학교,서울특별시,성북구,서울특별시 성북구 정릉동 431-62,127.007562,37.603699,임시주거시설,1033
1577,성심여자고등학교,서울특별시,용산구,서울특별시 용산구 원효로4가 1-1,126.954587,37.534173,임시주거시설,542
1578,금양초등학교,서울특별시,용산구,서울특별시 용산구 효창동 126-4,126.961774,37.540786,임시주거시설,393
1579,효창동 주민센터,서울특별시,용산구,서울특별시 용산구 효창동 255-5,126.961624,37.542557,임시주거시설,345
1580,용문동 주민센터,서울특별시,용산구,서울특별시 용산구 도원동 4-5,126.957558,37.538946,임시주거시설,308
1581,한강로동주민센터,서울특별시,용산구,서울특별시 용산구 한강로2가 187-3,126.96952,37.529103,임시주거시설,320
1582,신용산초등학교,서울특별시,용산구,서울특별시 용산구 이촌동 301-75,126.975897,37.520011,임시주거시설,380
1583,용강중학교,서울특별시,용산구,서울특별시 용산구 이촌동 301-78,126.976086,37.521438,임시주거시설,198
1584,중경고등학교,서울특별시,용산구,서울특별시 용산구 이촌동 300-302,126.975722,37.518106,임시주거시설,544
1585,이촌1동 주민센터,서울특별시,용산구,서울특별시 용산구 이촌동 301-179,126.973125,37.52141,임시주거시설,233
1586,이촌2동 주민센터,서울특별시,용산구,서울특별시 용산구 이촌동 206-2,126.954689,37.526227,임시주거시설,343
1590,삼광초등학교,서울특별시,용산구,서울특별시 용산구 후암동 190-2,126.976733,37.547239,임시주거시설,858
1591,보성여자고등학교,서울특별시,용산구,서울특별시 용산구 용산동2가 1-1123,126.984529,37.542749,임시주거시설,720
1592,용암경로당,서울특별시,용산구,서울특별시 용산구 용산동2가 5-66,126.984677,37.541026,임시주거시설,104
1593,청파초등학교,서울특별시,용산구,서울특별시 용산구 청파동2가 1-42,126.964289,37.547632,임시주거시설,585
1594,청파동주민센터,서울특별시,용산구,서울특별시 용산구 청파동2가 91-1,126.969869,37.545443,임시주거시설,252
1595,남정초등학교,서울특별시,용산구,서울특별시 용산구 원효로2가 54-1,126.964978,37.536355,임시주거시설,1000
1596,용산구문화체육센터,서울특별시,용산구,서울특별시 용산구 문배동 19-2,126.967683,37.537202,임시주거시설,721
1597,원효다목적체육관,서울특별시,용산구,서울특별시 용산구 원효로3가 51-25,126.957128,37.53292,임시주거시설,939
1598,서울도시과학기술고등학교,서울특별시,성북구,서울특별시 성북구 하월곡동 90-18,127.03189,37.607328,임시주거시설,487
1599,장위중학교,서울특별시,성북구,서울특별시 성북구 장위동 231-623,127.041588,37.611389,임시주거시설,923
1600,장위초등학교,서울특별시,성북구,서울특별시 성북구 장위동 68-8,127.049827,37.612103,임시주거시설,817
1601,월곡초등학교,서울특별시,성북구,서울특별시 성북구 장위동 246-194,127.046394,37.60964,임시주거시설,1419
1602,광운초등학교,서울특별시,성북구,서울특별시 성북구 장위동 128,127.055273,37.618909,임시주거시설,569
1603,석계초등학교,서울특별시,성북구,서울특별시 성북구 석관동 27-3,127.069765,37.608609,임시주거시설,490
1604,석관고등학교,서울특별시,성북구,서울특별시 성북구 석관동 77-1,127.06657,37.609228,임시주거시설,1557
1605,석관중학교,서울특별시,성북구,서울특별시 성북구 석관동 88-2,127.066832,37.608196,임시주거시설,1229
1606,삼양초등학교,서울특별시,강북구,서울특별시 강북구 미아동 791-1932,127.016564,37.623635,임시주거시설,976
1607,미양초등학교,서울특별시,강북구,서울특별시 강북구 미아동 837-687,127.01376,37.621289,임시주거시설,1161
1648,개명초등학교,서울특별시,구로구,서울특별시 구로구 개봉동 314-165,126.850698,37.483005,임시주거시설,715
1649,개봉초등학교,서울특별시,구로구,서울특별시 구로구 개봉동 266-0,126.858344,37.489462,임시주거시설,534
1650,개웅산생활체육관,서울특별시,구로구,서울특별시 구로구 개봉동 298-7,126.849657,37.485261,임시주거시설,1072
1651,오류초등학교,서울특별시,구로구,서울특별시 구로구 오류동 13-3,126.842121,37.497806,임시주거시설,899
1652,한강골드호텔,서울특별시,구로구,서울특별시 구로구 오류동 55-42,126.844872,37.495827,임시주거시설,130
1653,서울오정초등학교,서울특별시,구로구,서울특별시 구로구 오류동 108-28,126.82646,37.48971,임시주거시설,750
1654,천왕중학교,서울특별시,구로구,서울특별시 구로구 천왕동 273-1,121.169846,36.146513,임시주거시설,754
1655,서울천왕초등학교,서울특별시,구로구,서울특별시 구로구 천왕동 273-2,126.836761,37.481579,임시주거시설,759
1656,유한공업고등학교,서울특별시,구로구,서울특별시 구로구 항동 1-7,126.823975,37.488094,임시주거시설,858
1657,서울정진학교,서울특별시,구로구,서울특별시 구로구 궁동 242-0,126.820767,37.498835,임시주거시설,776
1666,길음종합사회복지관,서울특별시,성북구,서울특별시 성북구 길음동 1289-12,127.024746,37.608825,임시주거시설,345
1667,숭례초등학교,서울특별시,성북구,서울특별시 성북구 종암동 22-1,127.034936,37.594912,임시주거시설,680
1668,종암중학교,서울특별시,성북구,서울특별시 성북구 종암동 32-3,127.032266,37.592846,임시주거시설,1027
1669,숭인초등학교,서울특별시,성북구,서울특별시 성북구 하월곡동 225-3,127.038406,37.608936,임시주거시설,510
1670,숭곡중학교,서울특별시,성북구,서울특별시 성북구 하월곡동 87-1,127.031133,37.607947,임시주거시설,920
1695,서울초당초등학교,서울특별시,도봉구,서울특별시 도봉구 방학동 514-2,127.0223,37.658147,임시주거시설,880
1696,서울신방학초등학교,서울특별시,도봉구,서울특별시 도봉구 방학동 310-0,127.029585,37.665791,임시주거시설,1414
1697,학마을도서관,서울특별시,도봉구,서울특별시 도봉구 방학동 446-5,127.027937,37.662157,임시주거시설,620
1698,신계초등학교,서울특별시,노원구,서울특별시 노원구 월계동 602-0,127.052974,37.630432,임시주거시설,498
1701,영원중학교,서울특별시,영등포구,서울특별시 영등포구 영등포동 576-6,126.913732,37.515559,임시주거시설,513
1702,구립영등포본동경로당,서울특별시,영등포구,서울특별시 영등포구 영등포동 620-50,126.906682,37.512955,임시주거시설,292
1703,창문여자중학교,서울특별시,강북구,서울특별시 강북구 미아동 8-6,127.036475,37.61305,임시주거시설,2789
1704,성암국제무역고등학교,서울특별시,강북구,서울특별시 강북구 미아동 320-1,127.024733,37.620981,임시주거시설,288
1705,삼각산중학교,서울특별시,강북구,서울특별시 강북구 미아동 1353-10,127.014849,37.615966,임시주거시설,1181
1706,삼각산초등학교,서울특별시,강북구,서울특별시 강북구 미아동 1353-10,127.014881,37.616042,임시주거시설,751
1707,수송초등학교,서울특별시,강북구,서울특별시 강북구 번동 456-0,127.033523,37.637414,임시주거시설,8887
1708,수송초등학교,서울특별시,강북구,서울특별시 강북구 번동 456-0,127.033392,37.637216,임시주거시설,1075
1709,수송중학교,서울특별시,강북구,서울특별시 강북구 번동 456-1,127.034107,37.636911,임시주거시설,1292
1710,번동중학교,서울특별시,강북구,서울특별시 강북구 번동 231-0,127.036766,37.631947,임시주거시설,845
1711,강북웰빙스포츠센터,서울특별시,강북구,서울특별시 강북구 번동 318-0,127.037858,37.630664,임시주거시설,1166
1712,번동초등학교,서울특별시,강북구,서울특별시 강북구 번동 236-0,127.040448,37.629445,임시주거시설,969
1713,오현초등학교,서울특별시,강북구,서울특별시 강북구 번동 248-0,127.046612,37.623531,임시주거시설,450
1716,월계중학교,서울특별시,노원구,서울특별시 노원구 월계동 602-1,127.052131,37.630204,임시주거시설,1430
1717,녹천초등학교,서울특별시,노원구,서울특별시 노원구 월계동 322-2,127.063246,37.628931,임시주거시설,720
1718,녹천중학교,서울특별시,노원구,서울특별시 노원구 월계동 321-7,127.062212,37.631519,임시주거시설,1117
1719,용원초등학교,서울특별시,노원구,서울특별시 노원구 공릉동 709-0,127.068968,37.629914,임시주거시설,1227
1720,공릉중학교,서울특별시,노원구,서울특별시 노원구 공릉동 250-0,127.083575,37.62217,임시주거시설,2395
1721,불암중학교,서울특별시,노원구,서울특별시 노원구 하계동 288-3,127.07376,37.646019,임시주거시설,877
1722,중평초등학교,서울특별시,노원구,서울특별시 노원구 하계동 271-0,127.063758,37.637522,임시주거시설,608
1723,삼양초등학교,서울특별시,강북구,서울특별시 강북구 미아동 791-1932,127.016578,37.623594,임시주거시설,7660
1724,강북구 보훈회관,서울특별시,강북구,서울특별시 강북구 미아동 198-55,127.02964,37.626614,임시주거시설,294
1725,송중초등학교,서울특별시,강북구,서울특별시 강북구 미아동 94-1,127.031357,37.61672,임시주거시설,904
1726,화계초등학교,서울특별시,강북구,서울특별시 강북구 미아동 127-2,127.029364,37.623891,임시주거시설,699
1727,송중초등학교,서울특별시,강북구,서울특별시 강북구 미아동 94-1,127.030958,37.617156,임시주거시설,457
1734,이태원1동 주민센터,서울특별시,용산구,서울특별시 용산구 이태원동 100-3,126.995072,37.532454,임시주거시설,112
1735,이태원초등학교,서울특별시,용산구,서울특별시 용산구 이태원동 406,126.988025,37.535867,임시주거시설,1206
1736,이태원2동 주민센터,서울특별시,용산구,서울특별시 용산구 이태원동 255-54,126.990191,37.541867,임시주거시설,62
1895,가재울고등학교,서울특별시,서대문구,서울특별시 서대문구 북가좌동 476-0,126.909506,37.574311,임시주거시설,742
1835,강명중학교,서울특별시,강동구,서울특별시 강동구 강일동 737-0,127.174846,37.555556,임시주거시설,2670
1836,강빛초중이음학교,서울특별시,강동구,서울특별시 강동구 강일동 120-4,127.171201,37.574209,임시주거시설,1334
1837,강명초등학교,서울특별시,강동구,서울특별시 강동구 상일동 480-0,127.173533,37.554669,임시주거시설,3971
1838,상일1동주민센터,서울특별시,강동구,서울특별시 강동구 상일동 513-2,127.168341,37.550689,임시주거시설,225
1839,서울고일초등학교,서울특별시,강동구,서울특별시 강동구 상일동 125-0,127.168835,37.552003,임시주거시설,747
1840,상일제2동주민센터,서울특별시,강동구,서울특별시 강동구 상일동 산77-27,127.179835,37.555114,임시주거시설,153
1841,대명초등학교,서울특별시,강동구,서울특별시 강동구 명일동 234,127.15329,37.547137,임시주거시설,750
1842,명덕초등학교,서울특별시,강동구,서울특별시 강동구 고덕동 487-15,127.146058,37.556958,임시주거시설,498
1843,묘곡초등학교,서울특별시,강동구,서울특별시 강동구 고덕동 498-0,127.15317,37.558963,임시주거시설,833
1844,고덕1동주민센터,서울특별시,강동구,서울특별시 강동구 고덕동 691-6,127.152536,37.555477,임시주거시설,135
1845,암사2동주민센터,서울특별시,강동구,서울특별시 강동구 암사동 503-8,127.127317,37.551686,임시주거시설,560
1846,강일중학교,서울특별시,강동구,서울특별시 강동구 암사동 414-17,127.135811,37.556165,임시주거시설,648
1848,성내중학교,서울특별시,강동구,서울특별시 강동구 성내동 448-7,127.128884,37.524542,임시주거시설,759
1849,서울제일교회,서울특별시,강동구,서울특별시 강동구 성내동 437-36,127.132174,37.525277,임시주거시설,331
1850,길동주민센터,서울특별시,강동구,서울특별시 강동구 길동 228-6,127.142646,37.534671,임시주거시설,190
1851,둔촌제1동주민센터,서울특별시,강동구,서울특별시 강동구 둔촌동 172-5,127.136729,37.523403,임시주거시설,316
1852,선린초등학교,서울특별시,강동구,서울특별시 강동구 둔촌동 91-17,127.145749,37.529262,임시주거시설,1650
1853,둔촌고등학교,서울특별시,강동구,서울특별시 강동구 둔촌동 79-3,127.144019,37.530919,임시주거시설,1564
1854,한산중학교,서울특별시,강동구,서울특별시 강동구 둔촌동 161-1,127.140124,37.528328,임시주거시설,599
2432,목동종합사회복지관,서울특별시,양천구,서울특별시 양천구 목동 946-0,126.866327,37.544265,임시주거시설,185
2433,목2동주민센터,서울특별시,양천구,서울특별시 양천구 목동 530-6,126.871644,37.546126,임시주거시설,281
2434,양동중학교,서울특별시,양천구,서울특별시 양천구 목동 600-6,126.869351,37.547894,임시주거시설,1028
2435,목동보건지소,서울특별시,양천구,서울특별시 양천구 목동 717-28,126.866975,37.5401,임시주거시설,650
2436,목3동주민센터,서울특별시,양천구,서울특별시 양천구 목동 642-1,126.864403,37.544784,임시주거시설,125
2437,정목초등학교 체육관,서울특별시,양천구,서울특별시 양천구 목동 757-1,126.87006,37.536518,임시주거시설,617
2438,목4동주민센터,서울특별시,양천구,서울특별시 양천구 목동 904-19,126.86834,37.532382,임시주거시설,120
2439,신목중학교,서울특별시,양천구,서울특별시 양천구 목동 902-1,126.873165,37.536831,임시주거시설,735
2440,영도초등학교,서울특별시,양천구,서울특별시 양천구 목동 903-1,126.871449,37.535824,임시주거시설,931
2441,월촌초등학교 체육관,서울특별시,양천구,서울특별시 양천구 목동 901-1,126.876189,37.54002,임시주거시설,540
2442,목5동주민센터,서울특별시,양천구,서울특별시 양천구 목동 908-32,126.881736,37.537185,임시주거시설,468
2443,월촌중학교,서울특별시,양천구,서울특별시 양천구 목동 909-0,126.883202,37.537856,임시주거시설,934
2352,신묵초등학교,서울특별시,중랑구,서울특별시 중랑구 묵동 246-12,127.075552,37.60717,임시주거시설,675
2353,묵현초등학교,서울특별시,중랑구,서울특별시 중랑구 묵동 242-55,127.073652,37.608984,임시주거시설,714
2354,망우초등학교,서울특별시,중랑구,서울특별시 중랑구 망우동 153-1,127.103434,37.59833,임시주거시설,705
2548,회기동주민센터,서울특별시,동대문구,서울특별시 동대문구 회기동 347-9,127.055442,37.590769,임시주거시설,100
2549,청량초등학교,서울특별시,동대문구,서울특별시 동대문구 회기동 1-1,127.055554,37.591876,임시주거시설,704
2555,전동초등학교,서울특별시,동대문구,서울특별시 동대문구 전농동 45-41,127.061189,37.5791,임시주거시설,3500
2556,전농2동주민센터,서울특별시,동대문구,서울특별시 동대문구 전농동 688-2,127.060046,37.578074,임시주거시설,129
2557,전일중학교,서울특별시,동대문구,서울특별시 동대문구 전농동 60-1,127.058519,37.581837,임시주거시설,1191
2558,배봉초등학교,서울특별시,동대문구,서울특별시 동대문구 전농동 3-111,127.066784,37.580122,임시주거시설,1287
2559,답십리1동 주민센터,서울특별시,동대문구,서울특별시 동대문구 답십리동 477-9,127.051136,37.571959,임시주거시설,323
2560,답십리초등학교,서울특별시,동대문구,서울특별시 동대문구 답십리동 2-74,127.063027,37.569596,임시주거시설,3500
2561,답십리2동주민센터,서울특별시,동대문구,서울특별시 동대문구 답십리동 10-2,127.061323,37.567416,임시주거시설,239
2562,장평중학교,서울특별시,동대문구,서울특별시 동대문구 장안동 352-0,127.070703,37.566635,임시주거시설,992
2563,안평초등학교,서울특별시,동대문구,서울특별시 동대문구 장안동 353-1,127.071305,37.565764,임시주거시설,1096
2564,장안1동주민센터,서울특별시,동대문구,서울특별시 동대문구 장안동 395-3,127.066476,37.567754,임시주거시설,102
2565,장평초등학교,서울특별시,동대문구,서울특별시 동대문구 장안동 323-0,127.073263,37.573809,임시주거시설,1462
2566,장안2동주민센터,서울특별시,동대문구,서울특별시 동대문구 장안동 286-3,127.07061,37.57849,임시주거시설,180
2567,청량중학교,서울특별시,동대문구,서울특별시 동대문구 청량리동 14-0,127.050941,37.587426,임시주거시설,2007
2568,청량리동 주민센터,서울특별시,동대문구,서울특별시 동대문구 청량리동 235-6,127.04812,37.58298,임시주거시설,233
2569,청량고등학교,서울특별시,동대문구,서울특별시 동대문구 청량리동 61-95,127.050874,37.588767,임시주거시설,3500
2570,용신동주민센터,서울특별시,동대문구,서울특별시 동대문구 용두동 792-5,127.037285,37.575823,임시주거시설,267
2571,제기동주민센터,서울특별시,동대문구,서울특별시 동대문구 제기동 830-1,127.037825,37.583171,임시주거시설,150
2572,성일중학교,서울특별시,동대문구,서울특별시 동대문구 제기동 271-41,127.033855,37.58134,임시주거시설,2235
2573,홍파초등학교,서울특별시,동대문구,서울특별시 동대문구 제기동 678-0,127.039389,37.586306,임시주거시설,907
2574,전농초등학교,서울특별시,동대문구,서울특별시 동대문구 전농동 298-0,127.054553,37.574881,임시주거시설,977
2575,동대문중학교,서울특별시,동대문구,서울특별시 동대문구 전농동 322-5,127.052259,37.574643,임시주거시설,3500
2576,전농1동주민센터,서울특별시,동대문구,서울특별시 동대문구 전농동 678-1,127.047717,37.577983,임시주거시설,221
2577,전곡초등학교,서울특별시,동대문구,서울특별시 동대문구 전농동 188-0,127.056494,37.580459,임시주거시설,3500
2606,세종과학고등학교,서울특별시,구로구,서울특별시 구로구 궁동 232-0,126.82755,37.49748,임시주거시설,670
2607,궁동종합사회복지관,서울특별시,구로구,서울특별시 구로구 궁동 108-10,126.82963,37.499018,임시주거시설,137
2608,온수어르신복지관,서울특별시,구로구,서울특별시 구로구 온수동 155-5,126.823286,37.496673,임시주거시설,258
2609,양평2동주민센터,서울특별시,영등포구,서울특별시 영등포구 양평동4가 96-0,126.893998,37.536458,임시주거시설,570
2610,영원초등학교,서울특별시,영등포구,서울특별시 영등포구 영등포동 647-2,126.902334,37.510712,임시주거시설,590
2611,영등포본동주민센터,서울특별시,영등포구,서울특별시 영등포구 영등포동 592-70,126.909393,37.514712,임시주거시설,75
2623,세곡초등학교,서울특별시,구로구,서울특별시 구로구 고척동 253-129,126.849119,37.504817,임시주거시설,720
2624,구로구민체육센터,서울특별시,구로구,서울특별시 구로구 고척동 산9-14,126.852536,37.506133,임시주거시설,5264
2625,매봉초등학교,서울특별시,구로구,서울특별시 구로구 개봉동 3,126.844575,37.504402,임시주거시설,110
2626,경인중학교,서울특별시,구로구,서울특별시 구로구 개봉동 143-4,126.854658,37.498382,임시주거시설,858
2627,영등포여자고등학교,서울특별시,영등포구,서울특별시 영등포구 신길동 184-3,126.915565,37.515391,임시주거시설,923
2628,영등포동주민센터,서울특별시,영등포구,서울특별시 영등포구 영등포동2가 222-2,126.910637,37.520314,임시주거시설,336
2629,영등포동자치회관,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 59-4,126.903608,37.525383,임시주거시설,196
2630,영중초등학교,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 53-0,126.903964,37.523812,임시주거시설,597
2631,하이서울유스호스텔,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 57-0,126.903438,37.525598,임시주거시설,9807
2632,여의도고등학교,서울특별시,영등포구,서울특별시 영등포구 여의도동 30-1,126.93412,37.525059,임시주거시설,631
2633,윤중초등학교,서울특별시,영등포구,서울특별시 영등포구 여의도동 38-0,126.922893,37.519797,임시주거시설,728
2634,여의동주민센터,서울특별시,영등포구,서울특별시 영등포구 여의도동 53-22,126.934514,37.517647,임시주거시설,140
2635,구립당산3가경로당,서울특별시,영등포구,서울특별시 영등포구 당산동3가 407-0,126.89395,37.526029,임시주거시설,132
2636,당산1동주민센터,서울특별시,영등포구,서울특별시 영등포구 당산동3가 250-0,126.897308,37.525013,임시주거시설,175
